x y1 y2 y3 y4
7.5400000000 -0.2746785359 0.2733146122 0.2858093459 0.8338024940
7.5500000000 -0.2463736808 0.3081130902 0.2872506047 0.8417373756
7.5600000000 -0.2053688234 0.3028036983 0.3256707999 0.8338433216
7.5700000000 -0.1850604352 0.2543736300 0.3529935146 0.7924275798
7.5800000000 -0.1760863319 0.2325993028 0.4109626702 0.8196483049
7.5900000000 -0.1689861718 0.2300332401 0.4480905849 0.8471099968
7.6000000000 -0.1647680013 0.2032960037 0.4885972141 0.8566612191
7.6100000000 -0.1661920088 0.1427388721 0.5677487403 0.8766796213
7.6200000000 -0.1777216762 0.0283608982 0.6357671208 0.8418496952
7.6300000000 -0.1752867475 -0.1358649894 0.6935899360 0.7330116941
7.6400000000 -0.1465093191 -0.2909861010 0.7107127929 0.5662360110
7.6500000000 -0.0940147093 -0.3721197988 0.6994456670 0.4213405775
7.6600000000 -0.0543089813 -0.4219509636 0.7151376603 0.3474956779
7.6700000000 -0.0530133994 -0.4917685961 0.7251603366 0.2864051399
7.6800000000 -0.0524245551 -0.5633047496 0.7284287574 0.2175485630
7.6900000000 -0.0437595063 -0.6219614889 0.7579384837 0.1797365012
7.7000000000 -0.0116399728 -0.6110152121 0.8116484481 0.2122732088
7.7100000000 0.0125580600 -0.6045076823 0.8822090362 0.2651432939
7.7200000000 0.0034342231 -0.6471027110 0.9615286068 0.3109916726
7.7300000000 0.0190377559 -0.7004607988 1.0999119300 0.3804133753
7.7400000000 0.0790091223 -0.7250871059 1.2890700870 0.4849738589
7.7500000000 0.1458807605 -0.7078155789 1.4876971830 0.6340008436
7.7600000000 0.1714120697 -0.6759606302 1.6610412092 0.8136685094
7.7700000000 0.1760473583 -0.6403848742 1.8363666974 1.0199344650
7.7800000000 0.1782184494 -0.6384218852 1.9589132989 1.1422729642
7.7900000000 0.1658495064 -0.6335584358 1.9946633846 1.1952554423
7.8000000000 0.1506541001 -0.5689749431 2.0245080093 1.3048789661
7.8100000000 0.1486722424 -0.4909317095 2.0609414363 1.4213374844
7.8200000000 0.1665558473 -0.4457482241 2.0826316100 1.4703275387
7.8300000000 0.1813526950 -0.3654787935 2.0696431383 1.5228116499
7.8400000000 0.1841678039 -0.2285124425 1.9960029204 1.5833226739
7.8500000000 0.2135316231 -0.0283967251 1.8849861694 1.6430578212
7.8600000000 0.2668763645 0.1814783035 1.8207510435 1.7353529825
7.8700000000 0.3196955003 0.3502099832 1.8320964595 1.8626109424
7.8800000000 0.3727779421 0.5175011528 1.8747050681 2.0194282788
7.8900000000 0.4172209798 0.6125864151 1.8815566208 2.0769220560
7.9000000000 0.4656150790 0.6833401844 1.8107489584 2.0284740638
7.9100000000 0.5167653604 0.7817786517 1.7493978448 2.0144111361
7.9200000000 0.5491422262 0.8911019280 1.7592565110 2.1012162128
7.9300000000 0.5723238255 0.9840726588 1.8092553346 2.2210041678
7.9400000000 0.5803508535 0.9852749589 1.8597824046 2.2647065100
7.9500000000 0.5636268373 0.8985540560 1.8569431690 2.1918703877
7.9600000000 0.5501211172 0.8246941166 1.8273730653 2.1019460647
7.9700000000 0.5594547235 0.8699456549 1.8165395124 2.1270304438
7.9800000000 0.5960474601 1.0221127863 1.8319603440 2.2580256702
7.9900000000 0.6407459322 1.1524396772 1.9273334817 2.4390272267
8.0000000000 0.6588547269 1.1703373098 2.0297081107 2.5411906936
8.0100000000 0.6437427903 1.0931390017 2.0245529351 2.4739491465
8.0200000000 0.6157237520 0.9872939551 1.9520279657 2.3235981688
8.0300000000 0.6130513461 0.9475774317 1.9020921008 2.2366181865
8.0400000000 0.6260449524 0.8852478691 1.8676499686 2.1268528853
8.0500000000 0.6222549680 0.7963870732 1.8094545972 1.9835867024
8.0600000000 0.6141740998 0.7496308918 1.7876293330 1.9230861250
8.0700000000 0.6135073533 0.7045447775 1.8104778537 1.9015152780
8.0800000000 0.6207812360 0.7106190479 1.8683792797 1.9582170916
8.0900000000 0.6260882890 0.7702035367 1.9224282096 2.0665434574
8.1000000000 0.6245421256 0.7985848355 1.9050535298 2.0790962397
8.1100000000 0.6414257069 0.9001984505 1.8555926560 2.1143653995
8.1200000000 0.6535714566 1.0455953501 1.7955741171 2.1875980105
8.1300000000 0.6646535107 1.0917274511 1.7115974592 2.1386713996
8.1400000000 0.6883954087 1.1427886766 1.6193700884 2.0737633563
8.1500000000 0.7036316184 1.2033043392 1.4989185403 1.9985912611
8.1600000000 0.7219112345 1.1935752305 1.3952432204 1.8669072164
8.1700000000 0.7686042004 1.1975046561 1.3542671068 1.7831675625
8.1800000000 0.8260702696 1.3288727980 1.3141513642 1.8169538926
8.1900000000 0.8463537675 1.4522659952 1.2589852978 1.8648975255
8.2000000000 0.8288535371 1.4105174374 1.2336036260 1.8152675263
8.2100000000 0.8040530303 1.2571772468 1.1893492041 1.6424734205
8.2200000000 0.7838060350 1.0793729934 1.0893313084 1.3848982668
8.2300000000 0.7824506378 0.9214438639 0.9615410387 1.1005342648
8.2400000000 0.7961344271 0.7885738165 0.8953947406 0.8878341300
8.2500000000 0.7713053012 0.7128684374 0.8646762453 0.8062393815
8.2600000000 0.7293348581 0.7072733865 0.8381235445 0.8160620729
8.2700000000 0.6841206892 0.7108306432 0.8261627164 0.8528726704
8.2800000000 0.6339398478 0.7530482817 0.8109596303 0.9300680641
8.2900000000 0.6124997706 0.8805145010 0.8376896755 1.1057044058
8.3000000000 0.6049038198 0.9761865731 0.8827914778 1.2540742311
8.3100000000 0.6158721427 0.9910143623 0.9235706251 1.2987128448
8.3200000000 0.6541441616 1.0191800118 1.0098190808 1.3748549310
8.3300000000 0.6908885012 1.0350277272 1.1073745238 1.4515137498
8.3400000000 0.6924267923 0.9927413457 1.1088674914 1.4091820448
8.3500000000 0.6723671009 0.9725249240 1.0554786525 1.3556364757
8.3600000000 0.6823896490 1.0093499228 1.0755660915 1.4025263653
8.3700000000 0.7033789662 0.9980789728 1.1200184111 1.4147184177
8.3800000000 0.7041436522 0.9040527617 1.1435242145 1.3434333241
8.3900000000 0.7123799639 0.7803038713 1.1725038523 1.2404277598
8.4000000000 0.7412127202 0.7096199961 1.2136772913 1.1820845672
8.4100000000 0.7754531121 0.6607190833 1.2714341879 1.1567001591
8.4200000000 0.8058457877 0.5736776181 1.3010348738 1.0688667042
8.4300000000 0.8298615869 0.5107661368 1.3316325743 1.0125371242
8.4400000000 0.8635694376 0.5017541379 1.3939716954 1.0321563958
8.4500000000 0.8943730246 0.4831102952 1.4229519900 1.0116892606
8.4600000000 0.9189189718 0.4127048340 1.4147579811 0.9085438433
8.4700000000 0.9411086798 0.3609736877 1.3201285800 0.7399935879
8.4800000000 0.9671622385 0.4046681695 1.1851690317 0.6226749627
8.4900000000 0.9728653386 0.4382101420 1.0855869146 0.5509317180
8.5000000000 0.9396446780 0.4419327633 1.0259543544 0.5282424397
8.5100000000 0.8983555345 0.5085169813 1.0201097715 0.6302712184
8.5200000000 0.8676467376 0.5406529801 0.9944994640 0.6675057065
8.5300000000 0.8345780837 0.5105960820 0.9072580238 0.5832760220
8.5400000000 0.8197936668 0.5400711417 0.8123306761 0.5326081510
8.5500000000 0.8385146798 0.6451815597 0.7579827768 0.5646496568
8.5600000000 0.8573248599 0.7357971742 0.7670913978 0.6455637121
8.5700000000 0.8846055125 0.8299093400 0.8296638641 0.7749676916
8.5800000000 0.9188986458 0.9314060482 0.8754863382 0.8879937406
8.5900000000 0.9366420331 0.9439921435 0.8620945973 0.8694447078
8.6000000000 0.9230048006 0.8178549223 0.7458671294 0.6407172512
8.6100000000 0.8903909657 0.6711220736 0.5776408224 0.3583719304
8.6200000000 0.8445981092 0.5967671535 0.4037348791 0.1559039233
8.6300000000 0.7858051762 0.5654517878 0.2695586153 0.0492052268
8.6400000000 0.7237204037 0.5113151403 0.2178917732 0.0054865098
8.6500000000 0.6646607561 0.4120736675 0.1693014186 -0.0832856700
8.6600000000 0.6321732400 0.3238963469 0.1386663436 -0.1696105495
8.6700000000 0.6174827986 0.2470747298 0.1452931440 -0.2251149248
8.6800000000 0.5921946276 0.1204799586 0.1263644134 -0.3453502556
8.6900000000 0.5802796808 0.0260410791 0.0661447313 -0.4880938704
8.7000000000 0.5660077559 0.0147185414 -0.0452706560 -0.5965598705
8.7100000000 0.5257943722 -0.0528346761 -0.1625286489 -0.7411576972
8.7200000000 0.4592508416 -0.1641333751 -0.2872741743 -0.9106583910
8.7300000000 0.3644766703 -0.2786483286 -0.4392008667 -1.0823258657
8.7400000000 0.2663277916 -0.4612557205 -0.5581709491 -1.2857544612
8.7500000000 0.1758708280 -0.6719545084 -0.5850201079 -1.4328454443
8.7600000000 0.1113385096 -0.8189090681 -0.4869449640 -1.4171925417
8.7700000000 0.0499722180 -0.8912770375 -0.3793015219 -1.3205507774
8.7800000000 -0.0099718555 -0.9426489999 -0.2971839589 -1.2298611033
8.7900000000 -0.0438357824 -0.9695374074 -0.2300732924 -1.1557749175
8.8000000000 -0.0630727309 -0.9452102053 -0.2084724936 -1.0906099681
8.8100000000 -0.0743076908 -0.9387532140 -0.1563545271 -1.0208000503
8.8200000000 -0.0451725822 -0.9728828547 -0.0777067058 -1.0054169782
8.8300000000 -0.0013284541 -0.9397882318 0.0012501874 -0.9372095903
8.8400000000 0.0255327543 -0.8968333358 0.0306677559 -0.8916983342
8.8500000000 0.0456482407 -0.8996596218 0.0208636016 -0.9244442609
8.8600000000 0.0463015870 -0.9270628793 -0.0119483496 -0.9853128159
8.8700000000 0.0186846265 -1.0413574315 -0.1357636962 -1.1958057542
8.8800000000 -0.0138305302 -1.1035847940 -0.3089628831 -1.3987171469
8.8900000000 -0.0167315664 -1.0651584159 -0.4179125405 -1.4663393901
8.9000000000 -0.0125610416 -1.0514469076 -0.5049113881 -1.5437972541
8.9100000000 -0.0272842594 -1.0731096667 -0.6131759022 -1.6590013095
8.9200000000 -0.0292923418 -1.0420154403 -0.6719015595 -1.6846246579
8.9300000000 -0.0364296181 -1.0037406900 -0.7452118047 -1.7125228766
8.9400000000 -0.0716386345 -1.0149270037 -0.8075217503 -1.7508101195
8.9500000000 -0.1070086866 -1.0410469132 -0.8203464356 -1.7543846622
8.9600000000 -0.1356319653 -1.0073351398 -0.8280694717 -1.6997726461
8.9700000000 -0.1612108939 -0.9562581926 -0.8196450389 -1.6146923376
8.9800000000 -0.1899924298 -0.9507974312 -0.8105188902 -1.5713238916
8.9900000000 -0.2366881169 -0.9274972256 -0.8784512773 -1.5692603861
9.0000000000 -0.3139856184 -0.9292985835 -1.0312619938 -1.6465749589
9.0100000000 -0.4017562705 -0.9149185707 -1.1886602233 -1.7018225235
9.0200000000 -0.4511435960 -0.8010663567 -1.3071039469 -1.6570267076
9.0300000000 -0.4615684774 -0.7223474360 -1.3823648745 -1.6431438331
9.0400000000 -0.4356715897 -0.6911565129 -1.3957306495 -1.6512155727
9.0500000000 -0.3824997214 -0.6033265366 -1.3648490094 -1.5856758245
9.0600000000 -0.3229615473 -0.5021785468 -1.3831739494 -1.5623909489
9.0700000000 -0.2589765620 -0.4470754088 -1.4723357673 -1.6604346141
9.0800000000 -0.2002863410 -0.4131991113 -1.5773761918 -1.7902889621
9.0900000000 -0.1501249262 -0.3656457485 -1.6717185157 -1.8872393380
9.1000000000 -0.0900945495 -0.2838976333 -1.7284929102 -1.9222959941
9.1100000000 -0.0444877100 -0.2400129370 -1.8095103759 -2.0050356029
9.1200000000 -0.0142985619 -0.2086210108 -1.9605120432 -2.1548344921
9.1300000000 0.0108271022 -0.1847275108 -2.1067481753 -2.3023027882
9.1400000000 0.0292285516 -0.1655365566 -2.2086392410 -2.4034043492
9.1500000000 0.0379801257 -0.0864597087 -2.2762497261 -2.4006895605
9.1600000000 0.0185878105 0.0146928016 -2.3178950284 -2.3217900372
9.1700000000 0.0013772115 0.1179670646 -2.3349428479 -2.2183529948
9.1800000000 -0.0045539371 0.1600628573 -2.3064605378 -2.1418437434
9.1900000000 -0.0296210037 0.1200620688 -2.2412494119 -2.0915663394
9.2000000000 -0.0682859254 -0.0020422968 -2.1856380869 -2.1193944583
9.2100000000 -0.1125131225 -0.1263072098 -2.1527568961 -2.1665509835
9.2200000000 -0.1772128240 -0.2000807964 -2.1336302034 -2.1564981758
9.2300000000 -0.2494854472 -0.2251319796 -2.1403186589 -2.1159651913
9.2400000000 -0.3065347955 -0.2170316309 -2.1176079072 -2.0281047425
9.2500000000 -0.3579265626 -0.2432264108 -2.0588926317 -1.9441924798
9.2600000000 -0.4163557914 -0.2852783373 -1.9916339301 -1.8605564760
9.2700000000 -0.4650159043 -0.2879786622 -1.8849675562 -1.7079303140
9.2800000000 -0.4887998710 -0.3202471726 -1.7636369805 -1.5950842820
9.2900000000 -0.4996510478 -0.3736388437 -1.6453509614 -1.5193387573
9.3000000000 -0.5078105665 -0.4103373515 -1.5188844626 -1.4214112477
9.3100000000 -0.5262493821 -0.3999019938 -1.3850932571 -1.2587458688
9.3200000000 -0.5543642780 -0.3875916090 -1.2812311706 -1.1144585015
9.3300000000 -0.5877767482 -0.4435233505 -1.2035141982 -1.0592608005
9.3400000000 -0.6114062188 -0.5491263253 -1.0510486088 -0.9887687153
9.3500000000 -0.6286210884 -0.5871575728 -0.9312620335 -0.8897985179
9.3600000000 -0.6551799645 -0.5545042146 -0.8977305014 -0.7970547515
9.3700000000 -0.7127885425 -0.5879110198 -0.8841935263 -0.7593160036
9.3800000000 -0.8008833542 -0.6188200317 -0.9238175833 -0.7417542608
9.3900000000 -0.8728585266 -0.5792069378 -0.9886996793 -0.6950480905
9.4000000000 -0.9424706311 -0.5012836578 -1.0863633389 -0.6451763656
9.4100000000 -1.0141456082 -0.4432194383 -1.2416085167 -0.6706823468
9.4200000000 -1.0569762941 -0.4113041994 -1.3679698807 -0.7222977860
9.4300000000 -1.0841733718 -0.3456110409 -1.4285752306 -0.6900128997
9.4400000000 -1.1004654825 -0.2731114826 -1.4500632637 -0.6227092638
9.4500000000 -1.0616466800 -0.1461623960 -1.4501763091 -0.5346920251
9.4600000000 -0.9900724643 -0.0406775276 -1.4807497701 -0.5313548334
9.4700000000 -0.9374836200 -0.0016507604 -1.5278588874 -0.5920260278
9.4800000000 -0.9074951894 0.0683789430 -1.6180368145 -0.6421626822
9.4900000000 -0.8774200502 0.1136416882 -1.7223204351 -0.7312586968
9.5000000000 -0.8561921940 0.0772128874 -1.7751836197 -0.8417785383
9.5100000000 -0.8564631784 0.0065281212 -1.8231886567 -0.9601973572
9.5200000000 -0.8497865049 -0.0466906646 -1.8531559481 -1.0500601077
9.5300000000 -0.8389242188 -0.1276764830 -1.8130084368 -1.1017607010
9.5400000000 -0.8525115709 -0.2186442236 -1.7905416995 -1.1566743523
9.5500000000 -0.8781541207 -0.2732807239 -1.8742089458 -1.2693355491
9.5600000000 -0.8934944104 -0.3705561715 -1.9214188436 -1.3984806047
9.5700000000 -0.9006204022 -0.4933457387 -1.8847523566 -1.4774776931
9.5800000000 -0.9030530856 -0.5497975441 -1.8477435621 -1.4944880206
9.5900000000 -0.9198195553 -0.5445647333 -1.8224815479 -1.4472267260
9.6000000000 -0.9301239343 -0.4909773765 -1.7973408659 -1.3581943081
9.6100000000 -0.9296718554 -0.3930435591 -1.7339067321 -1.1972784358
9.6200000000 -0.9433544479 -0.3351807556 -1.6301762750 -1.0220025827
9.6300000000 -0.9504464152 -0.2972345870 -1.4729984021 -0.8197865739
9.6400000000 -0.9310939139 -0.1917948482 -1.2920827426 -0.5527836769
9.6500000000 -0.9163556428 -0.0943376887 -1.1660110242 -0.3439930701
9.6600000000 -0.9144482930 -0.0112084988 -1.0769653773 -0.1737255831
9.6700000000 -0.9020014485 0.1416318151 -1.0074793240 0.0361539397
9.6800000000 -0.8974553721 0.3171309037 -1.0079851264 0.2066011493
9.6900000000 -0.8847563967 0.4307723060 -1.0244581413 0.2910705613
9.7000000000 -0.8545083928 0.5220680938 -0.9814487979 0.3951276887
9.7100000000 -0.8360519576 0.5464362796 -0.9253171005 0.4571711366
9.7200000000 -0.8322607362 0.4495987629 -0.9007026903 0.3811568087
9.7300000000 -0.8361101928 0.3204841927 -0.8975146380 0.2590797475
9.7400000000 -0.8512974512 0.2324929656 -0.9209277106 0.1628627062
9.7500000000 -0.8505558164 0.2192200870 -0.9122634889 0.1575124145
9.7600000000 -0.8314948260 0.2175955042 -0.8769930213 0.1720973089
9.7700000000 -0.8122881542 0.1811204434 -0.9024482193 0.0909603782
9.7800000000 -0.7807340334 0.1023302298 -0.9479701317 -0.0649058685
9.7900000000 -0.7334120084 -0.0070947681 -0.9520391973 -0.2257219570
9.8000000000 -0.6951428484 -0.1629531145 -0.9409048524 -0.4087151185
9.8100000000 -0.6580231718 -0.2971863438 -0.8907575790 -0.5299207510
9.8200000000 -0.6223456799 -0.3447282684 -0.8217326308 -0.5441152193
9.8300000000 -0.6231591250 -0.4085413139 -0.7829968072 -0.5683789961
9.8400000000 -0.6400361802 -0.4482903392 -0.6937078540 -0.5019620130
9.8500000000 -0.6386436379 -0.3707648062 -0.5579534844 -0.2900746527
9.8600000000 -0.6289402527 -0.2611521886 -0.4231396031 -0.0553515390
9.8700000000 -0.6210483311 -0.2258537453 -0.3363930608 0.0588015250
9.8800000000 -0.6251355450 -0.2703142176 -0.3476050306 0.0072162968
9.8900000000 -0.6454927283 -0.3409511748 -0.3994799237 -0.0949383702
9.9000000000 -0.6410094770 -0.4457082365 -0.3997205273 -0.2044192868
9.9100000000 -0.6124205185 -0.6042412096 -0.3568028776 -0.3486235687
9.9200000000 -0.5809120330 -0.7314730838 -0.3036892975 -0.4542503483
9.9300000000 -0.5551206758 -0.8065877931 -0.2181986088 -0.4696657262
9.9400000000 -0.5306150871 -0.8075418945 -0.1440459214 -0.4209727289
9.9500000000 -0.5183191313 -0.8270033061 -0.1148581072 -0.4235422820
9.9600000000 -0.5292733615 -0.8756997610 -0.1213178182 -0.4677442177
9.9700000000 -0.5376616045 -0.8350708368 -0.1387842688 -0.4361935012
9.9800000000 -0.5170328077 -0.7682268376 -0.1344468292 -0.3856408591
9.9900000000 -0.4859052191 -0.6784588764 -0.0482924835 -0.2408461408
10.0000000000 -0.4885528649 -0.7311587834 0.0475492562 -0.1950566624
